"Japan","Population by five-year age group and sex (thousands)","Male","Medium variant","1975"," 20-24",4596
"Japan","Population by five-year age group and sex (thousands)","Female","Medium variant","1975"," 20-24",4542
"Japan","Population by five-year age group and sex (thousands)","Total","Medium variant","1975"," 25-29",10891
"Japan","Population by five-year age group and sex (thousands)","Male","Medium variant","1975"," 25-29",5475
"Japan","Population by five-year age group and sex (thousands)","Female","Medium variant","1975"," 25-29",5416
"Japan","Population by five-year age group and sex (thousands)","Total","Medium variant","1975"," 30-34",9175
"Japan","Population by five-year age group and sex (thousands)","Male","Medium variant","1975"," 30-34",4588
"Japan","Population by five-year age group and sex (thousands)","Female","Medium variant","1975"," 30-34",4587
"Japan","Population by five-year age group and sex (thousands)","Total","Medium variant","1975"," 35-39",8385
"Japan","Population by five-year age group and sex (thousands)","Male","Medium variant","1975"," 35-39",4194
"Japan","Population by five-year age group and sex (thousands)","Female","Medium variant","1975"," 35-39",4191
"Japan","Population by five-year age group and sex (thousands)","Total","Medium variant","1975"," 40-44",8218
"Japan","Population by five-year age group and sex (thousands)","Male","Medium variant","1975"," 40-44",4123
"Japan","Population by five-year age group and sex (thousands)","Female","Medium variant","1975"," 40-44",4095
"Japan","Population by five-year age group and sex (thousands)","Total","Medium variant","1975"," 45-49",7327
"Japan","Population by five-year age group and sex (thousands)","Male","Medium variant","1975"," 45-49",3639
"Japan","Population by five-year age group and sex (thousands)","Female","Medium variant","1975"," 45-49",3688
"Japan","Population by five-year age group and sex (thousands)","Total","Medium variant","1975"," 50-54",5720
"Japan","Population by five-year age group and sex (thousands)","Male","Medium variant","1975"," 50-54",2577
"Japan","Population by five-year age group and sex (thousands)","Female","Medium variant","1975"," 50-54",3142
"Japan","Population by five-year age group and sex (thousands)","Total","Medium variant","1975"," 55-59",4631
"Japan","Population by five-year age group and sex (thousands)","Male","Medium variant","1975"," 55-59",2053
"Japan","Population by five-year age group and sex (thousands)","Female","Medium variant","1975"," 55-59",2578
"Japan","Population by five-year age group and sex (thousands)","Total","Medium variant","1975"," 60-64",4275
"Japan","Population by five-year age group and sex (thousands)","Male","Medium variant","1975"," 60-64",1935
"Japan","Population by five-year age group and sex (thousands)","Female","Medium variant","1975"," 60-64",2340
"Japan","Population by five-year age group and sex (thousands)","Total","Medium variant","1975"," 65-69",3425
"Japan","Population by five-year age group and sex (thousands)","Male","Medium variant","1975"," 65-69",1563
"Japan","Population by five-year age group and sex (thousands)","Female","Medium variant","1975"," 65-69",1862
"Japan","Population by five-year age group and sex (thousands)","Total","Medium variant","1975"," 70-74",2555
"Japan","Population by five-year age group and sex (thousands)","Male","Medium variant","1975"," 70-74",1140
"Japan","Population by five-year age group and sex (thousands)","Female","Medium variant","1975"," 70-74",1415
"Japan","Population by five-year age group and sex (thousands)","Total","Medium variant","1975"," 75-79",1623
"Japan","Population by five-year age group and sex (thousands)","Male","Medium variant","1975"," 75-79",681
"Japan","Population by five-year age group and sex (thousands)","Female","Medium variant","1975"," 75-79",942
"Japan","Population by five-year age group and sex (thousands)","Total","Medium variant","1975"," 80-84",800
"Japan","Population by five-year age group and sex (thousands)","Male","Medium variant","1975"," 80-84",305
"Japan","Population by five-year age group and sex (thousands)","Female","Medium variant","1975"," 80-84",495
"Japan","Population by five-year age group and sex (thousands)","Total","Medium variant","1975"," 85-89",306
"Japan","Population by five-year age group and sex (thousands)","Male","Medium variant","1975"," 85-89",100
"Japan","Population by five-year age group and sex (thousands)","Female","Medium variant","1975"," 85-89",206
"Japan","Population by five-year age group and sex (thousands)","Total","Medium variant","1975"," 90-94",68
"Japan","Population by five-year age group and sex (thousands)","Male","Medium variant","1975"," 90-94",17
"Japan","Population by five-year age group and sex (thousands)","Female","Medium variant","1975"," 90-94",51
"Japan","Population by five-year age group and sex (thousands)","Total","Medium variant","1975"," 95-99",7
"Japan","Population by five-year age group and sex (thousands)","Male","Medium variant","1975"," 95-99",1
"Japan","Population by five-year age group and sex (thousands)","Female","Medium variant","1975"," 95-99",6
"Japan","Population by five-year age group and sex (thousands)","Total","Medium variant","1975"," 100+",0
"Japan","Population by five-year age group and sex (thousands)","Male","Medium variant","1975"," 100+",0
"Japan","Population by five-year age group and sex (thousands)","Female","Medium variant","1975"," 100+",0
"Japan","Population by five-year age group and sex (thousands)","Total","Medium variant","1980"," 0-4",8510
"Japan","Population by five-year age group and sex (thousands)","Male","Medium variant","1980"," 0-4",4363
"Japan","Population by five-year age group and sex (thousands)","Female","Medium variant","1980"," 0-4",4147
"Japan","Population by five-year age group and sex (thousands)","Total","Medium variant","1980"," 5-9",10114
"Japan","Population by five-year age group and sex (thousands)","Male","Medium variant","1980"," 5-9",5184
"Japan","Population by five-year age group and sex (thousands)","Female","Medium variant","1980"," 5-9",4929
"Japan","Population by five-year age group and sex (thousands)","Total","Medium variant","1980"," 10-14",8909
"Japan","Population by five-year age group and sex (thousands)","Male","Medium variant","1980"," 10-14",4569
"Japan","Population by five-year age group and sex (thousands)","Female","Medium variant","1980"," 10-14",4340
"Japan","Population by five-year age group and sex (thousands)","Total","Medium variant","1980"," 15-19",8238
"Japan","Population by five-year age group and sex (thousands)","Male","Medium variant","1980"," 15-19",4206
"Japan","Population by five-year age group and sex (thousands)","Female","Medium variant","1980"," 15-19",4033
"Japan","Population by five-year age group and sex (thousands)","Total","Medium variant","1980"," 20-24",7823
"Japan","Population by five-year age group and sex (thousands)","Male","Medium variant","1980"," 20-24",3950
"Japan","Population by five-year age group and sex (thousands)","Female","Medium variant","1980"," 20-24",3873
"Japan","Population by five-year age group and sex (thousands)","Total","Medium variant","1980"," 25-29",9107
"Japan","Population by five-year age group and sex (thousands)","Male","Medium variant","1980"," 25-29",4578
"Japan","Population by five-year age group and sex (thousands)","Female","Medium variant","1980"," 25-29",4529
"Japan","Population by five-year age group and sex (thousands)","Total","Medium variant","1980"," 30-34",10866
"Japan","Population by five-year age group and sex (thousands)","Male","Medium variant","1980"," 30-34",5469
"Japan","Population by five-year age group and sex (thousands)","Female","Medium variant","1980"," 30-34",5397
"Japan","Population by five-year age group and sex (thousands)","Total","Medium variant","1980"," 35-39",9131
"Japan","Population by five-year age group and sex (thousands)","Male","Medium variant","1980"," 35-39",4558
"Japan","Population by five-year age group and sex (thousands)","Female","Medium variant","1980"," 35-39",4573
"Japan","Population by five-year age group and sex (thousands)","Total","Medium variant","1980"," 40-44",8300
"Japan","Population by five-year age group and sex (thousands)","Male","Medium variant","1980"," 40-44",4140
"Japan","Population by five-year age group and sex (thousands)","Female","Medium variant","1980"," 40-44",4159
"Japan","Population by five-year age group and sex (thousands)","Total","Medium variant","1980"," 45-49",8083
"Japan","Population by five-year age group and sex (thousands)","Male","Medium variant","1980"," 45-49",4030
"Japan","Population by five-year age group and sex (thousands)","Female","Medium variant","1980"," 45-49",4053
"Japan","Population by five-year age group and sex (thousands)","Total","Medium variant","1980"," 50-54",7165
"Japan","Population by five-year age group and sex (thousands)","Male","Medium variant","1980"," 50-54",3529
"Japan","Population by five-year age group and sex (thousands)","Female","Medium variant","1980"," 50-54",3636
"Japan","Population by five-year age group and sex (thousands)","Total","Medium variant","1980"," 55-59",5553
"Japan","Population by five-year age group and sex (thousands)","Male","Medium variant","1980"," 55-59",2473
"Japan","Population by five-year age group and sex (thousands)","Female","Medium variant","1980"," 55-59",3080
"Japan","Population by five-year age group and sex (thousands)","Total","Medium variant","1980"," 60-64",4423
"Japan","Population by five-year age group and sex (thousands)","Male","Medium variant","1980"," 60-64",1926
"Japan","Population by five-year age group and sex (thousands)","Female","Medium variant","1980"," 60-64",2496
"Japan","Population by five-year age group and sex (thousands)","Total","Medium variant","1980"," 65-69",3954
"Japan","Population by five-year age group and sex (thousands)","Male","Medium variant","1980"," 65-69",1742
"Japan","Population by five-year age group and sex (thousands)","Female","Medium variant","1980"," 65-69",2212
"Japan","Population by five-year age group and sex (thousands)","Total","Medium variant","1980"," 70-74",2998
"Japan","Population by five-year age group and sex (thousands)","Male","Medium variant","1980"," 70-74",1309
"Japan","Population by five-year age group and sex (thousands)","Female","Medium variant","1980"," 70-74",1689
"Japan","Population by five-year age group and sex (thousands)","Total","Medium variant","1980"," 75-79",2016
"Japan","Population by five-year age group and sex (thousands)","Male","Medium variant","1980"," 75-79",841
"Japan","Population by five-year age group and sex (thousands)","Female","Medium variant","1980"," 75-79",1175
"Japan","Population by five-year age group and sex (thousands)","Total","Medium variant","1980"," 80-84",1086
"Japan","Population by five-year age group and sex (thousands)","Male","Medium variant","1980"," 80-84",414
"Japan","Population by five-year age group and sex (thousands)","Female","Medium variant","1980"," 80-84",671
"Japan","Population by five-year age group and sex (thousands)","Total","Medium variant","1980"," 85-89",405
"Japan","Population by five-year age group and sex (thousands)","Male","Medium variant","1980"," 85-89",138
"Japan","Population by five-year age group and sex (thousands)","Female","Medium variant","1980"," 85-89",267
"Japan","Population by five-year age group and sex (thousands)","Total","Medium variant","1980"," 90-94",102
"Japan","Population by five-year age group and sex (thousands)","Male","Medium variant","1980"," 90-94",29
"Japan","Population by five-year age group and sex (thousands)","Female","Medium variant","1980"," 90-94",73
"Japan","Population by five-year age group and sex (thousands)","Total","Medium variant","1980"," 95-99",11
"Japan","Population by five-year age group and sex (thousands)","Male","Medium variant","1980"," 95-99",2
"Japan","Population by five-year age group and sex (thousands)","Female","Medium variant","1980"," 95-99",9
"Japan","Population by five-year age group and sex (thousands)","Total","Medium variant","1980"," 100+",1
"Japan","Population by five-year age group and sex (thousands)","Male","Medium variant","1980"," 100+",0
"Japan","Population by five-year age group and sex (thousands)","Female","Medium variant","1980"," 100+",1
"Japan","Population by five-year age group and sex (thousands)","Total","Medium variant","1985"," 0-4",7463
"Japan","Population by five-year age group and sex (thousands)","Male","Medium variant","1985"," 0-4",3821
"Japan","Population by five-year age group and sex (thousands)","Female","Medium variant","1985"," 0-4",3642
"Japan","Population by five-year age group and sex (thousands)","Total","Medium variant","1985"," 5-9",8589
"Japan","Population by five-year age group and sex (thousands)","Male","Medium variant","1985"," 5-9",4403
"Japan","Population by five-year age group and sex (thousands)","Female","Medium variant","1985"," 5-9",4186
"Japan","Population by five-year age group and sex (thousands)","Total","Medium variant","1985"," 10-14",10125
"Japan","Population by five-year age group and sex (thousands)","Male","Medium variant","1985"," 10-14",5189
"Japan","Population by five-year age group and sex (thousands)","Female","Medium variant","1985"," 10-14",4935
"Japan","Population by five-year age group and sex (thousands)","Total","Medium variant","1985"," 15-19",8931
"Japan","Population by five-year age group and sex (thousands)","Male","Medium variant","1985"," 15-19",4576
"Japan","Population by five-year age group and sex (thousands)","Female","Medium variant","1985"," 15-19",4356
"Japan","Population by five-year age group and sex (thousands)","Total","Medium variant","1985"," 20-24",8172
"Japan","Population by five-year age group and sex (thousands)","Male","Medium variant","1985"," 20-24",4151
"Japan","Population by five-year age group and sex (thousands)","Female","Medium variant","1985"," 20-24",4020
"Japan","Population by five-year age group and sex (thousands)","Total","Medium variant","1985"," 25-29",7811
"Japan","Population by five-year age group and sex (thousands)","Male","Medium variant","1985"," 25-29",3942
"Japan","Population by five-year age group and sex (thousands)","Female","Medium variant","1985"," 25-29",3869
"Japan","Population by five-year age group and sex (thousands)","Total","Medium variant","1985"," 30-34",9123
"Japan","Population by five-year age group and sex (thousands)","Male","Medium variant","1985"," 30-34",4592
"Japan","Population by five-year age group and sex (thousands)","Female","Medium variant","1985"," 30-34",4530
"Japan","Population by five-year age group and sex (thousands)","Total","Medium variant","1985"," 35-39",10833
"Japan","Population by five-year age group and sex (thousands)","Male","Medium variant","1985"," 35-39",5446
"Japan","Population by five-year age group and sex (thousands)","Female","Medium variant","1985"," 35-39",5387
"Japan","Population by five-year age group and sex (thousands)","Total","Medium variant","1985"," 40-44",9065
"Japan","Population by five-year age group and sex (thousands)","Male","Medium variant","1985"," 40-44",4515
"Japan","Population by five-year age group and sex (thousands)","Female","Medium variant","1985"," 40-44",4550
"Japan","Population by five-year age group and sex (thousands)","Total","Medium variant","1985"," 45-49",8199
"Japan","Population by five-year age group and sex (thousands)","Male","Medium variant","1985"," 45-49",4074
"Japan","Population by five-year age group and sex (thousands)","Female","Medium variant","1985"," 45-49",4126
"Japan","Population by five-year age group and sex (thousands)","Total","Medium variant","1985"," 50-54",7925
"Japan","Population by five-year age group and sex (thousands)","Male","Medium variant","1985"," 50-54",3923
"Japan","Population by five-year age group and sex (thousands)","Female","Medium variant","1985"," 50-54",4002
"Japan","Population by five-year age group and sex (thousands)","Total","Medium variant","1985"," 55-59",6965
"Japan","Population by five-year age group and sex (thousands)","Male","Medium variant","1985"," 55-59",3392
"Japan","Population by five-year age group and sex (thousands)","Female","Medium variant","1985"," 55-59",3574
"Japan","Population by five-year age group and sex (thousands)","Total","Medium variant","1985"," 60-64",5347
"Japan","Population by five-year age group and sex (thousands)","Male","Medium variant","1985"," 60-64",2344
"Japan","Population by five-year age group and sex (thousands)","Female","Medium variant","1985"," 60-64",3003
"Japan","Population by five-year age group and sex (thousands)","Total","Medium variant","1985"," 65-69",4152
"Japan","Population by five-year age group and sex (thousands)","Male","Medium variant","1985"," 65-69",1763
"Japan","Population by five-year age group and sex (thousands)","Female","Medium variant","1985"," 65-69",2390
"Japan","Population by five-year age group and sex (thousands)","Total","Medium variant","1985"," 70-74",3551
"Japan","Population by five-year age group and sex (thousands)","Male","Medium variant","1985"," 70-74",1501
"Japan","Population by five-year age group and sex (thousands)","Female","Medium variant","1985"," 70-74",2050
"Japan","Population by five-year age group and sex (thousands)","Total","Medium variant","1985"," 75-79",2470
"Japan","Population by five-year age group and sex (thousands)","Male","Medium variant","1985"," 75-79",1009
"Japan","Population by five-year age group and sex (thousands)","Female","Medium variant","1985"," 75-79",1461
"Japan","Population by five-year age group and sex (thousands)","Total","Medium variant","1985"," 80-84",1419
"Japan","Population by five-year age group and sex (thousands)","Male","Medium variant","1985"," 80-84",537
"Japan","Population by five-year age group and sex (thousands)","Female","Medium variant","1985"," 80-84",882
"Japan","Population by five-year age group and sex (thousands)","Total","Medium variant","1985"," 85-89",594
"Japan","Population by five-year age group and sex (thousands)","Male","Medium variant","1985"," 85-89",201
"Japan","Population by five-year age group and sex (thousands)","Female","Medium variant","1985"," 85-89",392
"Japan","Population by five-year age group and sex (thousands)","Total","Medium variant","1985"," 90-94",151
"Japan","Population by five-year age group and sex (thousands)","Male","Medium variant","1985"," 90-94",44
"Japan","Population by five-year age group and sex (thousands)","Female","Medium variant","1985"," 90-94",107
"Japan","Population by five-year age group and sex (thousands)","Total","Medium variant","1985"," 95-99",21
"Japan","Population by five-year age group and sex (thousands)","Male","Medium variant","1985"," 95-99",5
"Japan","Population by five-year age group and sex (thousands)","Female","Medium variant","1985"," 95-99",17
"Japan","Population by five-year age group and sex (thousands)","Total","Medium variant","1985"," 100+",2
"Japan","Population by five-year age group and sex (thousands)","Male","Medium variant","1985"," 100+",0
"Japan","Population by five-year age group and sex (thousands)","Female","Medium variant","1985"," 100+",2
"Japan","Population by five-year age group and sex (thousands)","Total","Medium variant","1990"," 0-4",6470
"Japan","Population by five-year age group and sex (thousands)","Male","Medium variant","1990"," 0-4",3314
"Japan","Population by five-year age group and sex (thousands)","Female","Medium variant","1990"," 0-4",3156
"Japan","Population by five-year age group and sex (thousands)","Total","Medium variant","1990"," 5-9",7516
"Japan","Population by five-year age group and sex (thousands)","Male","Medium variant","1990"," 5-9",3847
"Japan","Population by five-year age group and sex (thousands)","Female","Medium variant","1990"," 5-9",3669
"Japan","Population by five-year age group and sex (thousands)","Total","Medium variant","1990"," 10-14",8583
"Japan","Population by five-year age group and sex (thousands)","Male","Medium variant","1990"," 10-14",4399
"Japan","Population by five-year age group and sex (thousands)","Female","Medium variant","1990"," 10-14",4184
"Japan","Population by five-year age group and sex (thousands)","Total","Medium variant","1990"," 15-19",10086
"Japan","Population by five-year age group and sex (thousands)","Male","Medium variant","1990"," 15-19",5162
"Japan","Population by five-year age group and sex (thousands)","Female","Medium variant","1990"," 15-19",4924
"Japan","Population by five-year age group and sex (thousands)","Total","Medium variant","1990"," 20-24",8749
"Japan","Population by five-year age group and sex (thousands)","Male","Medium variant","1990"," 20-24",4441
"Japan","Population by five-year age group and sex (thousands)","Female","Medium variant","1990"," 20-24",4307
"Japan","Population by five-year age group and sex (thousands)","Total","Medium variant","1990"," 25-29",8036
"Japan","Population by five-year age group and sex (thousands)","Male","Medium variant","1990"," 25-29",4061
"Japan","Population by five-year age group and sex (thousands)","Female","Medium variant","1990"," 25-29",3976
"Japan","Population by five-year age group and sex (thousands)","Total","Medium variant","1990"," 30-34",7771
"Japan","Population by five-year age group and sex (thousands)","Male","Medium variant","1990"," 30-34",3916
"Japan","Population by five-year age group and sex (thousands)","Female","Medium variant","1990"," 30-34",3855
"Japan","Population by five-year age group and sex (thousands)","Total","Medium variant","1990"," 35-39",9067
"Japan","Population by five-year age group and sex (thousands)","Male","Medium variant","1990"," 35-39",4556
"Japan","Population by five-year age group and sex (thousands)","Female","Medium variant","1990"," 35-39",4511
"Japan","Population by five-year age group and sex (thousands)","Total","Medium variant","1990"," 40-44",10748
"Japan","Population by five-year age group and sex (thousands)","Male","Medium variant","1990"," 40-44",5395
"Japan","Population by five-year age group and sex (thousands)","Female","Medium variant","1990"," 40-44",5354
"Japan","Population by five-year age group and sex (thousands)","Total","Medium variant","1990"," 45-49",8945
"Japan","Population by five-year age group and sex (thousands)","Male","Medium variant","1990"," 45-49",4444
"Japan","Population by five-year age group and sex (thousands)","Female","Medium variant","1990"," 45-49",4501
"Japan","Population by five-year age group and sex (thousands)","Total","Medium variant","1990"," 50-54",8049
"Japan","Population by five-year age group and sex (thousands)","Male","Medium variant","1990"," 50-54",3977
"Japan","Population by five-year age group and sex (thousands)","Female","Medium variant","1990"," 50-54",4072
"Japan","Population by five-year age group and sex (thousands)","Total","Medium variant","1990"," 55-59",7714
"Japan","Population by five-year age group and sex (thousands)","Male","Medium variant","1990"," 55-59",3777
"Japan","Population by five-year age group and sex (thousands)","Female","Medium variant","1990"," 55-59",3936
"Japan","Population by five-year age group and sex (thousands)","Total","Medium variant","1990"," 60-64",6710
"Japan","Population by five-year age group and sex (thousands)","Male","Medium variant","1990"," 60-64",3219
"Japan","Population by five-year age group and sex (thousands)","Female","Medium variant","1990"," 60-64",3492
"Japan","Population by five-year age group and sex (thousands)","Total","Medium variant","1990"," 65-69",5047
"Japan","Population by five-year age group and sex (thousands)","Male","Medium variant","1990"," 65-69",2161
"Japan","Population by five-year age group and sex (thousands)","Female","Medium variant","1990"," 65-69",2886
"Japan","Population by five-year age group and sex (thousands)","Total","Medium variant","1990"," 70-74",3778
"Japan","Population by five-year age group and sex (thousands)","Male","Medium variant","1990"," 70-74",1543
"Japan","Population by five-year age group and sex (thousands)","Female","Medium variant","1990"," 70-74",2235
"Japan","Population by five-year age group and sex (thousands)","Total","Medium variant","1990"," 75-79",3005
"Japan","Population by five-year age group and sex (thousands)","Male","Medium variant","1990"," 75-79",1194
"Japan","Population by five-year age group and sex (thousands)","Female","Medium variant","1990"," 75-79",1811
"Japan","Population by five-year age group and sex (thousands)","Total","Medium variant","1990"," 80-84",1791
"Japan","Population by five-year age group and sex (thousands)","Male","Medium variant","1990"," 80-84",664
"Japan","Population by five-year age group and sex (thousands)","Female","Medium variant","1990"," 80-84",1126
"Japan","Population by five-year age group and sex (thousands)","Total","Medium variant","1990"," 85-89",834
"Japan","Population by five-year age group and sex (thousands)","Male","Medium variant","1990"," 85-89",279
"Japan","Population by five-year age group and sex (thousands)","Female","Medium variant","1990"," 85-89",555
"Japan","Population by five-year age group and sex (thousands)","Total","Medium variant","1990"," 90-94",247
"Japan","Population by five-year age group and sex (thousands)","Male","Medium variant","1990"," 90-94",71
"Japan","Population by five-year age group and sex (thousands)","Female","Medium variant","1990"," 90-94",176
"Japan","Population by five-year age group and sex (thousands)","Total","Medium variant","1990"," 95-99",40
"Japan","Population by five-year age group and sex (thousands)","Male","Medium variant","1990"," 95-99",9
"Japan","Population by five-year age group and sex (thousands)","Female","Medium variant","1990"," 95-99",31
"Japan","Population by five-year age group and sex (thousands)","Total","Medium variant","1990"," 100+",4
"Japan","Population by five-year age group and sex (thousands)","Male","Medium variant","1990"," 100+",1
"Japan","Population by five-year age group and sex (thousands)","Female","Medium variant","1990"," 100+",4
"Japan","Population by five-year age group and sex (thousands)","Total","Medium variant","1995"," 0-4",6005
"Japan","Population by five-year age group and sex (thousands)","Male","Medium variant","1995"," 0-4",3075
"Japan","Population by five-year age group and sex (thousands)","Female","Medium variant","1995"," 0-4",2930
"Japan","Population by five-year age group and sex (thousands)","Total","Medium variant","1995"," 5-9",6568
"Japan","Population by five-year age group and sex (thousands)","Male","Medium variant","1995"," 5-9",3364
"Japan","Population by five-year age group and sex (thousands)","Female","Medium variant","1995"," 5-9",3204
"Japan","Population by five-year age group and sex (thousands)","Total","Medium variant","1995"," 10-14",7528
"Japan","Population by five-year age group and sex (thousands)","Male","Medium variant","1995"," 10-14",3852
"Japan","Population by five-year age group and sex (thousands)","Female","Medium variant","1995"," 10-14",3675
"Japan","Population by five-year age group and sex (thousands)","Total","Medium variant","1995"," 15-19",8615
"Japan","Population by five-year age group and sex (thousands)","Male","Medium variant","1995"," 15-19",4415
"Japan","Population by five-year age group and sex (thousands)","Female","Medium variant","1995"," 15-19",4200
"Japan","Population by five-year age group and sex (thousands)","Total","Medium variant","1995"," 20-24",9975
"Japan","Population by five-year age group and sex (thousands)","Male","Medium variant","1995"," 20-24",5081
"Japan","Population by five-year age group and sex (thousands)","Female","Medium variant","1995"," 20-24",4894
"Japan","Population by five-year age group and sex (thousands)","Total","Medium variant","1995"," 25-29",8741
"Japan","Population by five-year age group and sex (thousands)","Male","Medium variant","1995"," 25-29",4428
"Japan","Population by five-year age group and sex (thousands)","Female","Medium variant","1995"," 25-29",4313
"Japan","Population by five-year age group and sex (thousands)","Total","Medium variant","1995"," 30-34",8095
"Japan","Population by five-year age group and sex (thousands)","Male","Medium variant","1995"," 30-34",4098
"Japan","Population by five-year age group and sex (thousands)","Female","Medium variant","1995"," 30-34",3997
"Japan","Population by five-year age group and sex (thousands)","Total","Medium variant","1995"," 35-39",7808
"Japan","Population by five-year age group and sex (thousands)","Male","Medium variant","1995"," 35-39",3938
"Japan","Population by five-year age group and sex (thousands)","Female","Medium variant","1995"," 35-39",3869
"Japan","Population by five-year age group and sex (thousands)","Total","Medium variant","1995"," 40-44",9071
"Japan","Population by five-year age group and sex (thousands)","Male","Medium variant","1995"," 40-44",4560
"Japan","Population by five-year age group and sex (thousands)","Female","Medium variant","1995"," 40-44",4511
"Japan","Population by five-year age group and sex (thousands)","Total","Medium variant","1995"," 45-49",10712
"Japan","Population by five-year age group and sex (thousands)","Male","Medium variant","1995"," 45-49",5375
"Japan","Population by five-year age group and sex (thousands)","Female","Medium variant","1995"," 45-49",5336
"Japan","Population by five-year age group and sex (thousands)","Total","Medium variant","1995"," 50-54",8852
"Japan","Population by five-year age group and sex (thousands)","Male","Medium variant","1995"," 50-54",4386
"Japan","Population by five-year age group and sex (thousands)","Female","Medium variant","1995"," 50-54",4466
"Japan","Population by five-year age group and sex (thousands)","Total","Medium variant","1995"," 55-59",7916
"Japan","Population by five-year age group and sex (thousands)","Male","Medium variant","1995"," 55-59",3888
"Japan","Population by five-year age group and sex (thousands)","Female","Medium variant","1995"," 55-59",4028
"Japan","Population by five-year age group and sex (thousands)","Total","Medium variant","1995"," 60-64",7462
"Japan","Population by five-year age group and sex (thousands)","Male","Medium variant","1995"," 60-64",3605
"Japan","Population by five-year age group and sex (thousands)","Female","Medium variant","1995"," 60-64",3857
"Japan","Population by five-year age group and sex (thousands)","Total","Medium variant","1995"," 65-69",6363
"Japan","Population by five-year age group and sex (thousands)","Male","Medium variant","1995"," 65-69",2982
"Japan","Population by five-year age group and sex (thousands)","Female","Medium variant","1995"," 65-69",3381
"Japan","Population by five-year age group and sex (thousands)","Total","Medium variant","1995"," 70-74",4643
"Japan","Population by five-year age group and sex (thousands)","Male","Medium variant","1995"," 70-74",1911
"Japan","Population by five-year age group and sex (thousands)","Female","Medium variant","1995"," 70-74",2732
"Japan","Population by five-year age group and sex (thousands)","Total","Medium variant","1995"," 75-79",3251
"Japan","Population by five-year age group and sex (thousands)","Male","Medium variant","1995"," 75-79",1244
"Japan","Population by five-year age group and sex (thousands)","Female","Medium variant","1995"," 75-79",2007
"Japan","Population by five-year age group and sex (thousands)","Total","Medium variant","1995"," 80-84",2274
"Japan","Population by five-year age group and sex (thousands)","Male","Medium variant","1995"," 80-84",814
"Japan","Population by five-year age group and sex (thousands)","Female","Medium variant","1995"," 80-84",1460
"Japan","Population by five-year age group and sex (thousands)","Total","Medium variant","1995"," 85-89",1108
"Japan","Population by five-year age group and sex (thousands)","Male","Medium variant","1995"," 85-89",358
"Japan","Population by five-year age group and sex (thousands)","Female","Medium variant","1995"," 85-89",750
"Japan","Population by five-year age group and sex (thousands)","Total","Medium variant","1995"," 90-94",371
"Japan","Population by five-year age group and sex (thousands)","Male","Medium variant","1995"," 90-94",103
"Japan","Population by five-year age group and sex (thousands)","Female","Medium variant","1995"," 90-94",269
"Japan","Population by five-year age group and sex (thousands)","Total","Medium variant","1995"," 95-99",75
"Japan","Population by five-year age group and sex (thousands)","Male","Medium variant","1995"," 95-99",15
"Japan","Population by five-year age group and sex (thousands)","Female","Medium variant","1995"," 95-99",60
"Japan","Population by five-year age group and sex (thousands)","Total","Medium variant","1995"," 100+",9
"Japan","Population by five-year age group and sex (thousands)","Male","Medium variant","1995"," 100+",1
"Japan","Population by five-year age group and sex (thousands)","Female","Medium variant","1995"," 100+",8
"Japan","Population by five-year age group and sex (thousands)","Total","Medium variant","2000"," 0-4",5898
"Japan","Population by five-year age group and sex (thousands)","Male","Medium variant","2000"," 0-4",3019
"Japan","Population by five-year age group and sex (thousands)","Female","Medium variant","2000"," 0-4",2878
"Japan","Population by five-year age group and sex (thousands)","Total","Medium variant","2000"," 5-9",6026
"Japan","Population by five-year age group and sex (thousands)","Male","Medium variant","2000"," 5-9",3086
"Japan","Population by five-year age group and sex (thousands)","Female","Medium variant","2000"," 5-9",2941
"Japan","Population by five-year age group and sex (thousands)","Total","Medium variant","2000"," 10-14",6574
"Japan","Population by five-year age group and sex (thousands)","Male","Medium variant","2000"," 10-14",3367
"Japan","Population by five-year age group and sex (thousands)","Female","Medium variant","2000"," 10-14",3207
"Japan","Population by five-year age group and sex (thousands)","Total","Medium variant","2000"," 15-19",7537
"Japan","Population by five-year age group and sex (thousands)","Male","Medium variant","2000"," 15-19",3859
"Japan","Population by five-year age group and sex (thousands)","Female","Medium variant","2000"," 15-19",3679
"Japan","Population by five-year age group and sex (thousands)","Total","Medium variant","2000"," 20-24",8479
"Japan","Population by five-year age group and sex (thousands)","Male","Medium variant","2000"," 20-24",4337
"Japan","Population by five-year age group and sex (thousands)","Female","Medium variant","2000"," 20-24",4142
"Japan","Population by five-year age group and sex (thousands)","Total","Medium variant","2000"," 25-29",9873
"Japan","Population by five-year age group and sex (thousands)","Male","Medium variant","2000"," 25-29",5007
"Japan","Population by five-year age group and sex (thousands)","Female","Medium variant","2000"," 25-29",4866
"Japan","Population by five-year age group and sex (thousands)","Total","Medium variant","2000"," 30-34",8730
"Japan","Population by five-year age group and sex (thousands)","Male","Medium variant","2000"," 30-34",4413
"Japan","Population by five-year age group and sex (thousands)","Female","Medium variant","2000"," 30-34",4317
"Japan","Population by five-year age group and sex (thousands)","Total","Medium variant","2000"," 35-39",8085
"Japan","Population by five-year age group and sex (thousands)","Male","Medium variant","2000"," 35-39",4082
"Japan","Population by five-year age group and sex (thousands)","Female","Medium variant","2000"," 35-39",4003
"Japan","Population by five-year age group and sex (thousands)","Total","Medium variant","2000"," 40-44",7786
